# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458469.2813110       0.9998128       0.0015825            nan   3274.7678765      5.1832775   3275.3811212
2458469.3021240       0.9994771       0.0015834            nan   3273.6688128      5.1861676   3275.3815179
2458469.3229370       0.9989880       0.0015832            nan   3272.0722900      5.1854316   3275.3868279
2458469.3438110       0.9996641       0.0015820            nan   3274.2968586      5.1815176   3275.3971124
2458469.3646240       1.0013676       0.0015810            nan   3279.8901541      5.1784130   3275.4108605
2458469.3854370       0.9984399       0.0015814            nan   3270.3172081      5.1798587   3275.4273400
2458469.4063110       1.0002723       0.0015827            nan   3276.3375425      5.1840079   3275.4457116
2458469.4271240       0.9995851       0.0015823            nan   3274.1063841      5.1828810   3275.4652276
2458469.4479370       0.9990894       0.0015812            nan   3272.5010184      5.1792281   3275.4835382
2458469.4688110       0.9991110       0.0015804            nan   3272.5894180      5.1764648   3275.5012383
2458469.4896240       1.0016609       0.0015818            nan   3280.9554242      5.1813397   3275.5150933
2458469.5104370       1.0013235       0.0015837            nan   3279.8595672      5.1874825   3275.5243707
2458469.5313110       0.9995869       0.0015840            nan   3274.1739091      5.1884867   3275.5269341
2458469.5521240       1.0029179       0.0015818            nan   3285.0798709      5.1811797   3275.5223413
2458469.5729370       0.9980753       0.0015824            nan   3269.2052495      5.1830984   3275.5096917
2458469.5938110       1.0003333       0.0015844            nan   3276.5806491      5.1898403   3275.4887719
2458469.6146240       1.0011959       0.0015827            nan   3279.3769891      5.1839419   3275.4597497
2458469.6354370       0.9988385       0.0015822            nan   3271.6170563      5.1824698   3275.4215264
2458469.6563110       0.9996574       0.0015842            nan   3274.2527547      5.1889632   3275.3749719
2458469.6771240       0.9978110       0.0015839            nan   3268.1485809      5.1878244   3275.3183618
2458469.6979370       1.0010800       0.0015840            nan   3278.7891528      5.1880659   3275.2519250
2458469.7188110       1.0006274       0.0015816            nan   3277.2299097      5.1800710   3275.1750207
2458469.7396240       1.0008987       0.0015845            nan   3278.0312396      5.1892171   3275.0878015
2458469.7604370       1.0009053       0.0015822            nan   3277.9551154      5.1818306   3274.9901147
2458469.7813110       1.0014182       0.0015833            nan   3279.5267988      5.1849721   3274.8822198
2458469.8021240       0.9989374       0.0015828            nan   3271.2857979      5.1831495   3274.7655206
2458469.8229370       1.0002042       0.0015805            nan   3275.3098457      5.1754994   3274.6411462
2458469.8438110       1.0005636       0.0015822            nan   3276.3547581      5.1808114   3274.5094018
2458469.8646240       0.9993804       0.0015812            nan   3272.3435161      5.1773965   3274.3724236
2458469.8854370       0.9999342       0.0015816            nan   3274.0151587      5.1785594   3274.2307305
2458469.9063110       0.9947268       0.0015856            nan   3256.8209831      5.1913325   3274.0857568
2458469.9271240       0.9832839       0.0015797            nan   3219.2111892      5.1717376   3273.9386468
2458469.9479370       0.9811554       0.0015807            nan   3212.0961396      5.1749294   3273.7892938
2458469.9688110       0.9788693       0.0015825            nan   3204.4656410      5.1805787   3273.6400323
2458469.9896240       0.9819619       0.0015831            nan   3214.4434486      5.1821057   3273.4911218
2458470.0104370       0.9820538       0.0015796            nan   3214.6000808      5.1704313   3273.3440728
2458470.0313110       0.9874590       0.0015811            nan   3232.1502854      5.1751325   3273.1993432
2458470.0521240       0.9973950       0.0015826            nan   3264.5319031      5.1799963   3273.0580773
2458470.0729370       1.0006154       0.0015833            nan   3274.9360571      5.1821644   3272.9218774
2458470.0938110       0.9983520       0.0015813            nan   3267.3973229      5.1751663   3272.7908044
2458470.1146240       0.9980159       0.0015832            nan   3266.1732791      5.1812251   3272.6667047
2458470.1354370       1.0003727       0.0015823            nan   3273.7695448      5.1783149   3272.5499749
2458470.1563110       0.9998637       0.0015839            nan   3271.9940107      5.1831667   3272.4400201
2458470.1771240       0.9991527       0.0015840            nan   3269.5649392      5.1834730   3272.3376641
2458470.1979370       0.9998424       0.0015843            nan   3271.7269876      5.1841354   3272.2428155
2458470.2188110       0.9992414       0.0015857            nan   3269.6718480      5.1885995   3272.1541162
2458470.2396240       1.0006250       0.0015842            nan   3274.1162334      5.1834663   3272.0711236
2458470.2604370       1.0015461       0.0015850            nan   3277.0529865      5.1859908   3271.9942040
2458470.2813110       0.9986766       0.0015827            nan   3267.5925662      5.1785276   3271.9224877
2458470.3021240       0.9986360       0.0015839            nan   3267.3921362      5.1824411   3271.8549371
2458470.3229370       0.9990548       0.0015831            nan   3268.6998784      5.1794619   3271.7922997
2458470.3437500       1.0011883       0.0015857            nan   3275.6209562      5.1881151   3271.7330346
2458470.3645630       1.0009100       0.0015838            nan   3274.6534326      5.1815889   3271.6762261
2458470.3854370       1.0005408       0.0015847            nan   3273.3896609      5.1846959   3271.6204705
2458470.4062500       1.0014071       0.0015933            nan   3276.1687720      5.2126154   3271.5653100
2458470.4270630       0.9999777       0.0015844            nan   3271.4381803      5.1834300   3271.5110192
2458470.4479370       0.9997982       0.0015821            nan   3270.7967489      5.1756113   3271.4567895
2458470.4687500       1.0020130       0.0015845            nan   3277.9893593      5.1835870   3271.4039330
2458470.4895630       0.9984605       0.0015823            nan   3266.3158245      5.1761279   3271.3520074
2458470.5104370       0.9991296       0.0015837            nan   3268.4552499      5.1808179   3271.3025079
2458470.5312500       0.9991608       0.0015835            nan   3268.5088302      5.1800879   3271.2542291
2458470.5520630       0.9990375       0.0015843            nan   3268.0604122      5.1826360   3271.2088647
2458470.5729370       1.0000432       0.0015834            nan   3271.3062051      5.1795403   3271.1647973
2458470.5937500       0.9997638       0.0015874            nan   3270.3496959      5.1924195   3271.1224236
2458470.6145630       1.0000881       0.0015816            nan   3271.3686529      5.1734508   3271.0804772
2458470.6354370       1.0015090       0.0015841            nan   3275.9737254      5.1816652   3271.0377831
2458470.6562500       1.0016364       0.0015876            nan   3276.3475705      5.1930894   3270.9947839
2458470.6770630       1.0002968       0.0015836            nan   3271.9208921      5.1799911   3270.9501519
2458470.6979370       0.9998307       0.0015834            nan   3270.3512710      5.1791762   3270.9050469
2458470.7187500       0.9983886       0.0015842            nan   3265.5891639      5.1816283   3270.8597589
2458470.7395630       1.0016613       0.0015845            nan   3276.2482582      5.1827197   3270.8144860
2458470.7604370       1.0000872       0.0015842            nan   3271.0551749      5.1816146   3270.7700524
2458470.7812500       0.9982642       0.0015845            nan   3265.0483734      5.1824346   3270.7257867
2458470.8020630       1.0016271       0.0015854            nan   3276.0052302      5.1854519   3270.6834741
2458470.8229370       0.9978299       0.0015880            nan   3263.5445769      5.1937656   3270.6421380
2458470.8437500       0.9973647       0.0015823            nan   3261.9836614      5.1749248   3270.6025414
2458470.8645630       0.9985006       0.0015842            nan   3265.6615690      5.1811095   3270.5654473
2458470.8854370       1.0000484       0.0015829            nan   3270.6893481      5.1768556   3270.5310235
2458470.9062500       0.9987413       0.0015872            nan   3266.3826543      5.1909540   3270.4991021
2458470.9270630       0.9980854       0.0015873            nan   3264.2090224      5.1911794   3270.4706597
2458470.9479370       1.0004419       0.0015844            nan   3271.8889656      5.1817598   3270.4437280
2458470.9687500       1.0000339       0.0015838            nan   3270.5287716      5.1798370   3270.4178796
2458470.9895630       0.9975377       0.0015844            nan   3262.3397881      5.1816978   3270.3923211
2458471.0104370       0.9999176       0.0015849            nan   3270.0951509      5.1831363   3270.3647332
2458471.0312500       0.9991359       0.0015884            nan   3267.5092756      5.1946360   3270.3352075
2458471.0520630       1.0021724       0.0015862            nan   3277.4073732      5.1872421   3270.3028741
2458471.0729370       0.9998138       0.0015831            nan   3269.6560560      5.1770671   3270.2651086
2458471.0937500       1.0000419       0.0015834            nan   3270.3591542      5.1779895   3270.2220178
2458471.1145630       1.0020651       0.0015829            nan   3276.9253875      5.1764798   3270.1722741
2458471.1354370       1.0012900       0.0015904            nan   3274.3346820      5.2007898   3270.1163659
2458471.1562500       0.9993150       0.0015849            nan   3267.8138477      5.1827571   3270.0537133
2458471.1770630       0.9990731       0.0015863            nan   3266.9533520      5.1872349   3269.9844232
2458471.1979370       0.9991259       0.0015871            nan   3267.0516744      5.1897052   3269.9097772
2458471.2187500       0.9973830       0.0015847            nan   3261.2717214      5.1815873   3269.8289361
2458471.2395630       1.0001854       0.0015890            nan   3270.3484440      5.1957614   3269.7421136
2458471.2604370       1.0014591       0.0015849            nan   3274.4199501      5.1819556   3269.6492028
2458471.2812500       0.9990932       0.0015834            nan   3266.5850868      5.1769741   3269.5498834
2458471.3020630       0.9974289       0.0015834            nan   3261.0375848      5.1768902   3269.4437585
2458471.3229370       0.9989192       0.0015848            nan   3265.7981764      5.1813860   3269.3315301
2458471.3437500       1.0001378       0.0015856            nan   3269.6640723      5.1835960   3269.2135034
2458471.3645630       1.0012503       0.0015864            nan   3273.1755945      5.1859794   3269.0881371
2458471.3854370       1.0012766       0.0015843            nan   3273.1281986      5.1788524   3268.9550958
2458471.4062500       0.9998109       0.0015848            nan   3268.1973800      5.1805235   3268.8156304
2458471.4270630       1.0003784       0.0015870            nan   3269.9062065      5.1875371   3268.6693444
2458471.4479370       1.0017710       0.0015845            nan   3274.3055332      5.1790140   3268.5169549
2458471.4687500       0.9990873       0.0015866            nan   3265.3765677      5.1855292   3268.3594689
2458471.4895630       1.0000350       0.0015859            nan   3268.3122637      5.1831222   3268.1979089
2458471.5312500       0.9994603       0.0015846            nan   3266.1021131      5.1781117   3267.8657403
2458471.5520630       1.0011055       0.0015885            nan   3271.3110570      5.1906333   3267.6985955
2458471.5729370       1.0001602       0.0015840            nan   3268.0532851      5.1757925   3267.5296807
2458471.5937500       1.0019055       0.0015852            nan   3273.5882268      5.1795116   3267.3623376
2458471.6145630       0.9981332       0.0015870            nan   3261.0991978      5.1849149   3267.1984582
2458471.6354370       0.9986253       0.0015842            nan   3262.5461737      5.1757624   3267.0374322
2458471.6562500       0.9991692       0.0015849            nan   3264.1681849      5.1776859   3266.8823266
2458471.6770630       0.9992129       0.0015856            nan   3264.1628317      5.1796289   3266.7340264
2458471.6979370       0.9994232       0.0015874            nan   3264.7080211      5.1853214   3266.5922875
2458471.7187500       0.9991054       0.0015892            nan   3263.5358779      5.1911548   3266.4580560
2458471.7395630       0.9977364       0.0015850            nan   3258.9361995      5.1770397   3266.3298059
2458471.7604370       1.0000313       0.0015894            nan   3266.3099759      5.1914068   3266.2078118
2458471.7812500       0.9992617       0.0015853            nan   3263.6811403      5.1778722   3266.0925469
2458471.8020630       1.0005439       0.0015855            nan   3267.7588814      5.1782540   3265.9826074
2458471.8229370       0.9984910       0.0015865            nan   3260.9491796      5.1813984   3265.8772912
2458471.8437500       1.0003551       0.0015860            nan   3266.9358685      5.1794533   3265.7760797
2458471.8645630       1.0014477       0.0015852            nan   3270.4073564      5.1767311   3265.6794763
2458471.8854370       0.9986331       0.0015855            nan   3261.1201359      5.1774203   3265.5838952
2458471.9062500       0.9973081       0.0015862            nan   3256.6999863      5.1798638   3265.4902825
2458471.9270630       1.0026336       0.0015866            nan   3273.9977854      5.1807654   3265.3981805
2458471.9479370       1.0017708       0.0015876            nan   3271.0881581      5.1839673   3265.3059258
2458471.9687500       0.9999819       0.0015868            nan   3265.1550424      5.1812130   3265.2139916
2458471.9895630       1.0004580       0.0015859            nan   3266.6188345      5.1782925   3265.1234612
2458472.0104370       0.9986782       0.0015859            nan   3260.7178761      5.1779781   3265.0335107
2458472.0312500       0.9999119       0.0015870            nan   3264.6593539      5.1816251   3264.9470391
2458472.0520630       0.9991905       0.0015892            nan   3262.2205660      5.1883754   3264.8635278
2458472.0729370       1.0014708       0.0015895            nan   3269.5856630      5.1892183   3264.7839532
2458472.0937500       0.9995143       0.0015883            nan   3263.1215307      5.1853037   3264.7073236
2458472.1145630       0.9997012       0.0015919            nan   3263.6603515      5.1969638   3264.6359735
2458472.1354370       0.9982022       0.0015934            nan   3258.6994604      5.2016149   3264.5683923
2458472.1562500       0.9999831       0.0015863            nan   3264.4518227      5.1785230   3264.5071130
2458472.1770630       0.9984544       0.0015869            nan   3259.4045125      5.1801957   3264.4500909
2458472.1979370       1.0000771       0.0015879            nan   3264.6493793      5.1835484   3264.3976617
2458472.2187500       1.0016080       0.0015874            nan   3269.5983995      5.1816984   3264.3491845
2458472.2395630       0.9990290       0.0015885            nan   3261.1330224      5.1852725   3264.3026910
2458472.2604370       1.0004893       0.0015884            nan   3265.8565826      5.1849217   3264.2593255
2458472.2812500       0.9993894       0.0015847            nan   3262.2243156      5.1729070   3264.2172875
2458472.3020630       0.9985456       0.0015872            nan   3259.4292883      5.1807825   3264.1767602
2458472.3229370       0.9961845       0.0015876            nan   3251.6814775      5.1821308   3264.1358514
2458472.3437500       0.9977162       0.0015861            nan   3256.6399769      5.1770759   3264.0946527
2458472.3645630       1.0014687       0.0015929            nan   3268.8457697      5.1993533   3264.0517449
2458472.3854370       1.0009120       0.0015910            nan   3266.9820850      5.1929754   3264.0053735
2458472.4062500       1.0003464       0.0015865            nan   3265.0855548      5.1782254   3263.9550042
2458472.4270630       1.0000588       0.0015890            nan   3264.0921369      5.1862794   3263.9002404
2458472.4479370       0.9999233       0.0015886            nan   3263.5905753      5.1850259   3263.8408380
2458472.4687500       0.9992096       0.0015857            nan   3261.1973822      5.1754889   3263.7769952
2458472.4895630       1.0020588       0.0015875            nan   3270.4272956      5.1812398   3263.7078729
2458472.5104370       0.9999809       0.0015875            nan   3263.5706521      5.1810524   3263.6328301
2458472.5312500       0.9985641       0.0015936            nan   3258.8675759      5.2007040   3263.5537744
2458472.5520630       1.0011436       0.0015879            nan   3267.2008111      5.1819627   3263.4686151
2458472.5729370       1.0024328       0.0015864            nan   3271.3172201      5.1770611   3263.3782220
2458472.5937500       0.9994657       0.0015859            nan   3261.5397080      5.1752344   3263.2833734
2458472.6145630       1.0003824       0.0015887            nan   3264.4323129      5.1842063   3263.1844354
2458472.6354370       0.9987397       0.0015885            nan   3258.9696063      5.1834762   3263.0820336
2458472.6562500       0.9998685       0.0015871            nan   3262.5485923      5.1785389   3262.9775567
2458472.6770630       0.9988524       0.0015870            nan   3259.1272482      5.1782203   3262.8715844
2458472.6979370       0.9996097       0.0015901            nan   3261.4907745      5.1879952   3262.7642846
2458472.7187500       1.0004546       0.0015876            nan   3264.1388249      5.1797825   3262.6557336
2458472.7395630       0.9995883       0.0015890            nan   3261.2033881      5.1842644   3262.5467095
2458472.7604370       1.0000788       0.0015870            nan   3262.6934047      5.1773689   3262.4363275
2458472.7812500       0.9994585       0.0015875            nan   3260.5583748      5.1789375   3262.3250298
2458472.8020630       1.0001827       0.0015876            nan   3262.8095775      5.1790762   3262.2134576
2458472.8229370       1.0002552       0.0015873            nan   3262.9313229      5.1779656   3262.0987725
2458472.8437500       0.9987061       0.0015872            nan   3257.7627808      5.1773540   3261.9833703
2458472.8645630       0.9987150       0.0015882            nan   3257.6743186      5.1803571   3261.8658776
2458472.8854370       1.0004064       0.0015881            nan   3263.0717441      5.1801287   3261.7461724
2458472.9062500       1.0001869       0.0015907            nan   3262.2331500      5.1881548   3261.6235375
2458472.9270630       1.0005022       0.0015885            nan   3263.1340685      5.1807256   3261.4960809
2458472.9479370       1.0015624       0.0015874            nan   3266.4588135      5.1771302   3261.3631616
2458472.9687500       0.9997184       0.0015908            nan   3260.3062392      5.1879341   3261.2247033
2458472.9895630       1.0017112       0.0015889            nan   3266.6608112      5.1816592   3261.0804772
2458473.0104370       0.9996995       0.0015910            nan   3259.9500158      5.1882449   3260.9298730
2458473.0312500       0.9997383       0.0015879            nan   3259.9203059      5.1778483   3260.7736840
2458473.0520630       1.0009151       0.0015885            nan   3263.5959641      5.1795800   3260.6120324
2458473.0729370       0.9994362       0.0015893            nan   3258.6072041      5.1816860   3260.4455743
2458473.0937500       1.0011254       0.0015934            nan   3263.9439652      5.1947984   3260.2750115
2458473.1145630       0.9998181       0.0015889            nan   3259.5074495      5.1799849   3260.1003594
2458473.1354370       0.9990730       0.0015895            nan   3256.9003697      5.1817527   3259.9221978
2458473.1562500       0.9995643       0.0015885            nan   3258.3221009      5.1781749   3259.7424035
2458473.1770630       0.9999755       0.0015931            nan   3259.4805504      5.1929402   3259.5602899
2458473.1979370       1.0011606       0.0015901            nan   3263.1594174      5.1827492   3259.3764367
2458473.2187500       0.9999321       0.0015901            nan   3258.9704055      5.1824665   3259.1917596
2458473.2395630       0.9994237       0.0015895            nan   3257.1277041      5.1802140   3259.0057855
2458473.2604370       0.9990438       0.0015884            nan   3255.7035294      5.1764514   3258.8196740
2458473.2812500       1.0005482       0.0015916            nan   3260.4207365      5.1865138   3258.6344323
2458473.3020630       0.9991202       0.0015878            nan   3255.5831930      5.1736063   3258.4498925
2458473.3229370       1.0007111       0.0015901            nan   3260.5815269      5.1810378   3258.2645898
2458473.3437500       0.9992044       0.0015900            nan   3255.4891665      5.1804619   3258.0813470
2458473.3645630       1.0004930       0.0015908            nan   3259.5053855      5.1826451   3257.8992791
2458473.3854370       1.0017340       0.0015897            nan   3263.3659699      5.1788175   3257.7169518
2458473.4062500       1.0004145       0.0015926            nan   3258.8866938      5.1878143   3257.5365777
2458473.4270630       0.9983290       0.0015910            nan   3251.9147253      5.1826152   3257.3578362
2458473.4479370       1.0000987       0.0015954            nan   3257.5024187      5.1964313   3257.1808496
2458473.4687500       0.9988904       0.0015919            nan   3253.3931052      5.1846814   3257.0071588
2458473.4895630       0.9997901       0.0015920            nan   3256.1535529      5.1849608   3256.8371148
2458473.5104370       1.0003099       0.0015912            nan   3257.6791526      5.1819041   3256.6698327
2458473.5312500       0.9990503       0.0015904            nan   3253.4122357      5.1792476   3256.5050988
2458473.5520630       1.0000113       0.0015937            nan   3256.3804466      5.1897438   3256.3436761
2458473.5729370       1.0017923       0.0015963            nan   3262.0203677      5.1977906   3256.1844506
2458473.5937500       0.9995832       0.0015938            nan   3254.6703401      5.1894810   3256.0273461
2458473.6145630       0.9992696       0.0015937            nan   3253.4947260      5.1887724   3255.8728967
2458473.6354370       1.0019949       0.0015928            nan   3262.2151013      5.1856841   3255.7204156
2458473.6562500       0.9989990       0.0015900            nan   3252.3111950      5.1763868   3255.5700555
2458473.6770630       0.9993185       0.0015912            nan   3253.2045671      5.1801371   3255.4230065
2458473.6979370       0.9986990       0.0015913            nan   3251.0424486      5.1802529   3255.2774529
2458473.7187500       1.0019504       0.0015927            nan   3261.4849029      5.1845024   3255.1361871
2458473.7395630       0.9990218       0.0015913            nan   3251.8131879      5.1796322   3254.9970727
2458473.7604370       1.0004488       0.0015921            nan   3256.3205558      5.1820756   3254.8598504
2458473.7811890       1.0016082       0.0015932            nan   3259.9604796      5.1854051   3254.7261987
2458473.8020630       1.0002257       0.0015933            nan   3255.3280867      5.1856646   3254.5935082
2458473.8228760       0.9991381       0.0015937            nan   3251.6589891      5.1866635   3254.4639916
2458473.8436890       0.9998018       0.0015929            nan   3253.6931682      5.1838076   3254.3383050
2458473.8645630       1.0002225       0.0015911            nan   3254.9402734      5.1778665   3254.2163262
2458473.8853760       0.9997871       0.0015925            nan   3253.4065713      5.1822583   3254.0993981
2458473.9061890       0.9987285       0.0015932            nan   3249.8489515      5.1843429   3253.9864526
2458473.9270630       0.9995900       0.0015933            nan   3252.5441300      5.1844679   3253.8783441
2458473.9478760       1.0001547       0.0015987            nan   3254.2784838      5.2018760   3253.7750421
2458473.9686890       0.9994547       0.0015918            nan   3251.9020813      5.1790468   3253.6761498
2458473.9895630       1.0007314       0.0015930            nan   3255.9610956      5.1829584   3253.5814233
2458474.0103760       1.0006467       0.0015940            nan   3255.5936055      5.1860111   3253.4897027
2458474.0311890       0.9998611       0.0015910            nan   3252.9498729      5.1760610   3253.4017663
2458474.0520630       0.9987051       0.0015903            nan   3249.1038684      5.1736987   3253.3166986
2458474.0728760       0.9999501       0.0015912            nan   3253.0730347      5.1764746   3253.2352929
2458474.0936890       1.0009525       0.0015931            nan   3256.2558048      5.1824824   3253.1571069
2458474.1145630       1.0000523       0.0015943            nan   3253.2497217      5.1865040   3253.0796838
2458474.1353760       0.9990260       0.0015959            nan   3249.8372841      5.1914290   3253.0057397
2458474.1561890       1.0001350       0.0015916            nan   3253.3713513      5.1772610   3252.9322381
2458474.1770630       0.9998125       0.0015908            nan   3252.2506075      5.1747867   3252.8605981
2458474.1978760       1.0013431       0.0015922            nan   3257.1580541      5.1789429   3252.7893548
2458474.2186890       0.9980606       0.0015937            nan   3246.4108256      5.1839397   3252.7192254
2458474.2395630       1.0010532       0.0015921            nan   3256.0741395      5.1785719   3252.6485162
2458474.2603760       0.9986577       0.0015923            nan   3248.2115723      5.1792341   3252.5775018
2458474.2811890       1.0000794       0.0015921            nan   3252.7629646      5.1784460   3252.5047021
2458474.3020630       0.9982759       0.0015936            nan   3246.8230192      5.1831340   3252.4304070
2458474.3228760       0.9976073       0.0015909            nan   3244.5712212      5.1741354   3252.3532434
2458474.3436890       1.0012329       0.0015936            nan   3256.2809841      5.1828622   3252.2712579
2458474.3645630       0.9980978       0.0015921            nan   3245.9971460      5.1779381   3252.1835046
2458474.3853760       1.0016377       0.0015923            nan   3257.4147211      5.1781646   3252.0886254
2458474.4061890       1.0004739       0.0015939            nan   3253.5263611      5.1832622   3251.9852319
2458474.4270630       1.0023861       0.0015933            nan   3259.6308125      5.1810567   3251.8714471
2458474.4478760       0.9996602       0.0015933            nan   3250.6415139      5.1809210   3251.7464929
2458474.4686890       0.9994933       0.0015922            nan   3249.9634783      5.1772905   3251.6112084
2458474.4895630       0.9973997       0.0015930            nan   3243.0090706      5.1794279   3251.4637933
2458474.5103760       1.0002972       0.0015926            nan   3252.2711505      5.1780076   3251.3047509
2458474.5311890       1.0026261       0.0015931            nan   3259.6718491      5.1792671   3251.1339898
2458474.5520630       0.9998054       0.0015932            nan   3250.3178455      5.1792844   3250.9504113
2458474.5728760       1.0019000       0.0015940            nan   3256.9326280      5.1816963   3250.7561364
2458474.5936890       1.0012634       0.0015926            nan   3254.6573345      5.1767641   3250.5505853
2458474.6145630       1.0003811       0.0015925            nan   3251.5738341      5.1761302   3250.3351769
2458474.6561890       0.9997857       0.0015930            nan   3249.1878518      5.1770425   3249.8843255
2458474.6770630       0.9997512       0.0015970            nan   3248.8435567      5.1896883   3249.6519341
2458474.6978760       0.9980973       0.0015923            nan   3243.2361863      5.1739798   3249.4188714
2458474.7186890       0.9992320       0.0015936            nan   3246.6899969      5.1779183   3249.1854272
2458474.7395630       0.9999799       0.0015958            nan   3248.8875535      5.1848022   3248.9530053
2458474.7603760       0.9983314       0.0015926            nan   3243.3026664      5.1738806   3248.7235131
2458474.7811890       1.0010363       0.0015934            nan   3251.8638399      5.1761359   3248.4973168
2458474.8020630       0.9994727       0.0015939            nan   3246.5607909      5.1774721   3248.2735314
2458474.8228760       0.9984813       0.0015950            nan   3243.1215927      5.1807703   3248.0543389
2458474.8436890       1.0010319       0.0015939            nan   3251.1906271      5.1767740   3247.8390527
2458474.8645630       0.9998040       0.0015946            nan   3246.9910196      5.1787778   3247.6277032
2458474.8853760       1.0002773       0.0015967            nan   3248.3217912      5.1850133   3247.4213128
2458474.9061890       0.9987628       0.0015958            nan   3243.2006685      5.1819324   3247.2181268
2458474.9270630       1.0006533       0.0015939            nan   3249.1411481      5.1752886   3247.0198236
2458474.9478760       0.9972824       0.0015979            nan   3238.0019363      5.1879833   3246.8253503
2458474.9686890       1.0019117       0.0015954            nan   3252.8429704      5.1797500   3246.6363091
2458474.9895630       1.0006896       0.0015967            nan   3248.6888505      5.1836397   3246.4502130
2458475.0103760       0.9993538       0.0015961            nan   3244.1725882      5.1814408   3246.2704797
2458475.0311890       0.9995641       0.0015963            nan   3244.6807149      5.1818175   3246.0956445
2458475.0520630       1.0005286       0.0015951            nan   3247.6439062      5.1774479   3245.9279656
2458475.0728760       0.9982126       0.0015966            nan   3239.9659131      5.1821297   3245.7674279
2458475.0936890       0.9989105       0.0015952            nan   3242.0791275      5.1772460   3245.6151605
2458475.1145630       1.0012871       0.0015969            nan   3249.6480894      5.1827246   3245.4709191
2458475.1353760       0.9995452       0.0015967            nan   3243.8577022      5.1819438   3245.3338037
2458475.1561890       0.9988854       0.0015977            nan   3241.5885808      5.1849081   3245.2058282
2458475.1770630       1.0002532       0.0015973            nan   3245.9064292      5.1833994   3245.0849175
2458475.1978760       1.0006176       0.0015977            nan   3246.9763194      5.1843984   3244.9720788
2458475.2186890       1.0012316       0.0015980            nan   3248.8625564      5.1851689   3244.8661981
2458475.2395630       0.9988431       0.0015963            nan   3241.0135852      5.1797190   3244.7673516
2458475.2603760       0.9999383       0.0015958            nan   3244.4759316      5.1779879   3244.6761346
2458475.2811890       0.9991433       0.0015961            nan   3241.8123668      5.1787800   3244.5918756
2458475.3020630       1.0006484       0.0015971            nan   3246.6185379      5.1817027   3244.5146356
2458475.3228760       0.9976932       0.0015953            nan   3236.9609711      5.1758187   3244.4452538
2458475.3436890       0.9999439       0.0016021            nan   3244.2002850      5.1977586   3244.3821740
2458475.3645630       1.0010491       0.0015986            nan   3247.7286636      5.1863235   3244.3249993
2458475.3853760       0.9988223       0.0015956            nan   3240.4540618      5.1766540   3244.2748742
2458475.4061890       1.0001966       0.0015956            nan   3244.8681785      5.1763932   3244.2302270
2458475.4270630       0.9997681       0.0015969            nan   3243.4403690      5.1806544   3244.1928430
2458475.4478760       1.0003510       0.0016003            nan   3245.2995924      5.1915290   3244.1607537
2458475.4686890       0.9995007       0.0015983            nan   3242.5149682      5.1849411   3244.1347375
2458475.4895630       0.9997877       0.0015975            nan   3243.4247892      5.1825327   3244.1136346
2458475.5103760       0.9993199       0.0015972            nan   3241.8920313      5.1816063   3244.0982385
2458475.5311890       1.0005841       0.0015966            nan   3245.9830162      5.1794365   3244.0883050
2458475.5520630       0.9993390       0.0015971            nan   3241.9382948      5.1809825   3244.0825067
2458475.5728760       1.0008573       0.0015984            nan   3246.8613964      5.1854317   3244.0801263
2458475.5936890       1.0009736       0.0016009            nan   3247.2385321      5.1934708   3244.0800347
2458475.6145630       1.0003605       0.0016005            nan   3245.2528858      5.1922976   3244.0834374
2458475.6353760       0.9992304       0.0016008            nan   3241.5933924      5.1930540   3244.0900598
2458475.6561890       0.9997213       0.0016029            nan   3243.1947659      5.1998305   3244.0988336
2458475.6770630       1.0013199       0.0016017            nan   3248.3922367      5.1959603   3244.1102319
2458475.6978760       1.0010703       0.0016031            nan   3247.5965720      5.2007767   3244.1244683
2458475.7186890       0.9970939       0.0016020            nan   3234.7138079      5.1970516   3244.1416345
2458475.7395630       0.9992540       0.0016029            nan   3241.7414450      5.2000360   3244.1616235
2458475.7603760       0.9988015       0.0016058            nan   3240.2976659      5.2096579   3244.1858544
2458475.7811890       0.9992665       0.0016034            nan   3241.8346499      5.2018673   3244.2143121
2458475.8020630       0.9993627       0.0016063            nan   3242.1796284      5.2112700   3244.2471795
2458475.8228760       1.0018731       0.0016030            nan   3250.3609682      5.2005730   3244.2840600
2458475.8436890       0.9989087       0.0016050            nan   3240.7836337      5.2070540   3244.3240685
2458475.8645630       0.9995906       0.0016019            nan   3243.0392182      5.1970992   3244.3675103
2458475.8853760       1.0009977       0.0016055            nan   3247.6511649      5.2087784   3244.4141107
2458475.9061890       0.9999399       0.0016020            nan   3244.2685431      5.1975803   3244.4635339
2458475.9270630       0.9997862       0.0016063            nan   3243.8219750      5.2116897   3244.5155358
2458475.9478760       0.9992536       0.0016054            nan   3242.1484429      5.2088949   3244.5701013
2458475.9686890       0.9997577       0.0016049            nan   3243.8406428      5.2074027   3244.6268334
2458475.9895630       1.0002995       0.0016061            nan   3245.6562297      5.2113643   3244.6845117
2458476.0103760       1.0006436       0.0016035            nan   3246.8325736      5.2028308   3244.7442651
2458476.0311890       0.9971568       0.0016053            nan   3235.5790975      5.2088405   3244.8047204
2458476.0520630       0.9989952       0.0016065            nan   3241.6055790      5.2127392   3244.8659081
